<<<<<<< Updated upstream
Type;Lat;Long;Depth;Phi;Delta-a;Delta-b;Depth_err;Seconds;Time_err;12P;12P_EC;14P;14P_EC;15P;15P_EC;16P;16P_EC;12S;12S_EC;14S;14S_EC;15S;15S_EC;16S;16S_EC;Latrad;Longrad;original_type;Year;Month;Day;Hour;Minute;R;G;B;zpos;ypos;xps
M;32,8;137,6;0,0;-47;1,3;1,1;0;57,9;4,4;473,7;0,0;483,0;0,0;418,2;0,0;445,8;0,0;;;;;;;;;0,57246799465414;2,4015730507441972;M;1972;07;17;21;50;blue;-6,207208975031476;5,417082102827397;-5,66796067660281
M;24,0;10,1;0,0;-7;0,7;0,3;0;15,72;2,3;193,4;1,0;174,7;0,0;52,6;0,0;;;285,0;2,0;;;82,0;1,0;;;0,4188790204786391;0,17627825445142728;M;1972;07;31;18;08;blue;8,993884081003426;4,067366430758002;-1,60205476042989
M;15,8;22,9;0,0;20;2,9;1,6;0;33,57;3,5;;;210,0;2,0;132,0;2,0;145,0;2,0;;;344,0;2,0;190,0;2,0;;;0,27576202181510406;0,39968039870670147;M;1972;08;29;22;58;blue;8,863811726119094;2,7228024704057434;-3,7442206653809893
M;28,7;41,1;0,0;39;4,1;2,4;0;16,32;4,5;295,0;2,0;280,0;2,0;155,0;1,0;192,0;2,0;;;;;255,0;2,0;;;0,5009094953223726;0,7173303225696694;M;1973;09;26;20;46;blue;6,609852386663513;4,802234974431889;-5,766141749633096
M;-24,8;-25,1;0,0;59;5,2;1,8;0;19,35;4,5;119,0;1,0;113,0;1,0;250,9;1,0;190,0;2,0;;;;;;;;;-0,4328416544945937;-0,4380776422505767;M;1973;12;24;10;03;blue;8,220549610044067;-4,194520824461771;3,850786823749257
M;7,4;-33,6;0,0;-5;2,2;0,9;0;3,27;1,8;70,9;1,0;97,0;1,0;168,3;1,0;209,2;0,0;;;;;;;;;0,1291543646475804;-0,5864306286700948;M;1974;04;19;18;30;blue;8,259839749485502;1,2879559657756279;5,487824408911263
M;20,3;6,5;0,0;9;0,8;0,6;0;2,89;3,7;153,4;1,0;148,7;1,0;40,6;1,0;132,1;1,0;;;;;69,0;2,0;;;0,3543018381548489;0,11344640137963143;M;1974;07;17;12;05;blue;9,318600491808807;3,4693565157325583;-1,0617204155542495
M;-7,3;19,9;0,0;52;1,0;0,7;0;40,79;2,2;222,9;1,0;193,0;1,0;182,7;2,0;70,5;0,0;;;;;;;;;-0,12740903539558607;0,34732052114687156;M;1974;11;21;13;15;blue;9,326665676150226;-1,270646086013505;-3,376205842276183
M;1,6;-8,2;0,0;-85;1,3;0,5;0;15,17;3,8;95,1;1,0;66,6;1,0;;;128,1;1,0;;;109,3;2,0;208,2;2,0;;;0,027925268031909273;-0,143116998663535;M;1974;12;15;09;07;blue;9,893903320419433;0,2792163872356888;1,4257332482944955
M;-52,4;4,2;0,0;-77;4,0;2,3;0;22,3;7,2;236,1;2,0;225,0;2,0;;;209,7;2,0;398,0;2,0;;;;;330,0;2,0;-0,9145525280450286;0,07330382858376185;M;1975;03;05;21;49;blue;6,085066051672241;-7,922896433551907;-0,44685931790272193
M;2,0;43,2;0,0;-11;4,5;0,5;0;38,22;0,7;298,1;0,0;277,8;1,0;220,6;0,0;162,1;1,0;;;;;;;;;0,03490658503988659;0,7539822368615504;M;1975;04;12;18;12;blue;7,285245594296596;0,3489949670250097;-6,841300983276008
M;-36,4;-121,3;0,0;-47;3,3;1,1;0;28,99;2,3;360,6;0,0;376,1;0,0;436,0;1,0;413,0;0,0;;;;;;;;;-0,635299847725936;-2,117084382669122;M;1975;05;04;09;59;blue;-4,181577107596704;-5,934188866037014;6,877486124698873
M;-39,4;62,8;0,0;55;2,7;2,0;0;22,8;6,0;332,7;1,0;338,1;2,0;333,8;1,0;236,0;1,0;;;;;;;357,9;2,0;-0,6876597252857658;1,096066770252439;M;1976;01;13;07;11;blue;3,532149146142963;-6,347305132022676;-6,872818924604383
M;-16,8;-10,0;0,0;67;2,0;0,6;0;56,38;5,4;163,7;2,0;126,5;1,0;;;169,0;1,0;216,0;2,0;169,0;2,0;373,0;2,0;;;-0,2932153143350474;-0,17453292519943295;M;1976;05;28;06;01;blue;9,427756632793312;-2,890317969444716;1,662367861914649
M;23,8;-73,9;0,0;37;1,8;0,8;0;6,67;0,9;228,6;0,0;246,9;0,0;273,8;1,0;337,7;0,0;;;;;;;;;0,41538836197465046;-1,2897983172238097;M;1976;11;42;31;3;blue;2,537317230754328;4,035452963523901;8,790741757650679
M;-20,5;-63,8;0,0;23;1,8;0,8;0;6,03;0,7;183,7;1,0;197,8;1,0;306,4;0,0;298,2;0,0;;;;;;;;;-0,35779249665883756;-1,1135200627723822;M;1977;04;71;23;32;blue;4,135462537004248;-3,5020738125946744;8,404369614443013
M;-13,5;-75,3;0,0;-84;7,7;3,1;0;31,17;3,8;239,9;1,0;250,0;2,0;344,0;2,0;358,5;2,0;390,0;2,0;;;;;;;-0,23561944901923448;-1,31423292675173;M;1977;06;28;22;22;blue;2,4674659237620555;-2,334453638559054;9,405420677699189
SH;12,8;51,0;;-20;2,9;109,0;109;3,0;2,5;;;278,0;2,0;186,0;1,0;170,0;2,0;;;460,0;2,0;322,0;2,0;285,0;2,0;0,2234021442552742;0,8901179185171081;SH;1972;09;17;14;35;;6,136813729835736;2,215484976194673;-7,5783338251594135
SH;48,0;38,2;10,0;58;3,2;110,0;110;33,4;7,4;;;302,0;2,0;167,0;2,0;280,0;2,0;;;507,0;2,0;278,0;2,0;430,0;2,0;0,8377580409572782;0,6667157742618339;SH;1972;12;06;23;08;#fefefe;5,258408994417452;7,431448254773942;-4,137959845630088
SH;21,9;82,6;2,0;-10;2,4;63,0;63;18,26;1,3;377,1;1,0;365,4;2,0;296,0;2,0;297,7;0,0;655,9;2,0;;;485,1;2,0;;;0,38222710618675815;1,4416419621473162;SH;1974;07;11;00;46;white;1,1950122384720243;3,7298778257580887;-9,201084564051142
SH;26,1;-92,7;0,0;42;2,4;38,0;38;58,36;6,8;334,3;1,0;350,8;1,0;363,1;1,0;434,9;1,0;543,0;2,0;581,0;2,0;608,0;2,0;730,0;2,0;0,45553093477052004;-1,6179202165987436;SH;1975;01;03;01;41;blue;-0,42302891733467435;4,3993916985591515;8,970306528639224
SH;64,1;59,9;0,0;59;1,8;14,0;14;51,74;0,6;;;360,0;2,0;260,0;2,0;350,0;2,0;612,9;2,0;;;400,0;0,0;567,6;0,0;1,1187560505283651;1,0454522219446034;SH;1975;01;12;03;13;blue;2,1906078687685566;8,995577789551803;-3,778996877137051
